name,city,income,credit_score,loan_amount,years_employed,points,loan_approved,monthly_current_bill,family_recharge_bill,previous_loan_paid
Krishna Pandey,Thiruvananthapuram,891178.07,289.5422709,164649.71,10.81301354,24.71315439,FALSE,3189.080404,2375.794246,No
Ishita Chatterjee,Bengaluru,588515.24,581.4440563,138270,8.867737527,29.58874423,FALSE,3961.615526,1548.14912,No
Rajesh Tiwari,Kolkata,1036315.7,453.1173196,238869.77,35.1766775,55.89429523,FALSE,4975.158033,582.1962232,No
Aarav Joshi,Salem,709236.72,602.501955,394513.91,38.33182168,69.49035943,TRUE,4164.934037,2047.80235,Yes
Sanjay Iyer,Rajkot,440466.45,786.6428889,291514.66,36.71266932,83.56325348,TRUE,3509.681476,1226.072747,Yes
Karthik Reddy,Varanasi,724830.23,625.3160903,265690.22,5.932407992,70.10006606,TRUE,3248.773623,2326.878436,Yes
Sanjay Sharma,Madurai,161253.61,537.8637903,202587.62,0,40.83244283,FALSE,931.4437476,2096.926615,No
Arjun Singh,Tiruchirappalli,167666.14,520.6681234,96742.6,35.8146847,51.44328316,FALSE,5736.620447,2566.401,No
Vikram Pandey,Bengaluru,570075.78,302.0357553,252309.46,33.99558277,58.48520894,TRUE,2613.382687,1439.392082,Yes
Rohan Kumar,Jaipur,1067463.05,621.1550412,260625.43,8.758992797,60.53549104,TRUE,2211.376236,1911.865966,Yes
Divya Gupta,Mumbai,883313.85,458.177275,38390.48,25.94894741,61.4603402,TRUE,1780.58717,2043.509873,Yes
Ananya Nambiar,Kochi,603366.11,746.0354881,136551.66,23.70605999,90.00497764,TRUE,3398.278125,2235.42341,Yes
Rajesh Tiwari,Tiruchirappalli,890939.11,533.9013573,347984.55,7.976655282,50.02907716,FALSE,1572.005492,975.2961615,No
Ananya Sharma,Bengaluru,796488.28,383.5600995,147973.24,39.27147591,56.37839012,FALSE,1163.300729,592.1089426,No
Ananya Joshi,Varanasi,915300.04,784.8644107,212689.13,27.79569523,78.91402251,TRUE,1587.858083,526.4440173,Yes
Aditya Nambiar,Gurugram,998770.8,472.1940826,370098.76,34.95687521,24.30102885,FALSE,5255.085109,1812.180137,No
Tanvi Verma,Meerut,246786.21,430.8535819,140852.95,0,25.48610968,FALSE,4753.968924,2655.726554,No
Tanvi Rao,Madurai,850123.69,458.0754605,476407.3,18.75721058,34.54884391,FALSE,2273.332009,1333.100288,No
Naveen Nambiar,Tiruchirappalli,600272.68,449.5969569,57444.31,14.68664289,56.84279832,TRUE,842.3349074,1627.733477,No
Rakesh Pillai,Raipur,543189.23,344.4354459,409344.86,27.33940698,54.45362247,FALSE,4267.301575,1616.767616,No
Priya Kumar,Vijayawada,477370.34,801.4756767,487986.17,11.02587136,86.44091536,TRUE,464.882227,2364.086692,Yes
Praveen Reddy,Mangalore,633138.77,820.6139873,44849.61,14.01270201,65.39032885,TRUE,2206.65123,2636.197993,Yes
Ishita Pillai,Agra,853652.93,520.8159098,411801.65,21.03782653,60.41917125,TRUE,2193.070012,576.7723035,Yes
Meera Das,Hyderabad,940559.3,522.7450757,187689.26,4.880081226,29.72084025,FALSE,4029.735751,2167.111482,No
Sai Sharma,Pune,588025.07,706.6254383,219356.68,36.7775493,75.19241117,TRUE,2269.357978,424.8787185,Yes
Riya Rao,Gwalior,898951.76,777.4447818,369679.25,7.923419364,60.32689244,TRUE,3435.966253,2429.507526,No
Pooja Chatterjee,Salem,1025221.84,787.2515791,439989,22.99454077,76.41971986,TRUE,4521.515908,2466.684835,No
Tanvi Nambiar,Nagpur,842685.22,820.9549951,217008.59,20.57430937,88.64822986,TRUE,713.9723389,1615.378498,Yes
Krishna Reddy,Kochi,822006.22,395.0386112,426672.82,0.983733348,35.45472944,FALSE,1443.029579,2588.812518,No
Tanvi Pandey,Mysuru,735146.37,465.5437654,243023.62,18.23065358,60.59965501,TRUE,4183.78751,2305.978296,Yes
Rajesh Pandey,Hyderabad,471168.65,729.9569987,246334.08,35.98796914,91.53199491,TRUE,2681.941786,661.7282702,Yes
Sanjay Menon,Aurangabad,475117.17,322.9359505,165787.36,37.2630727,25.44749431,FALSE,3513.015385,3066.05597,No
Pooja Sharma,Ahmedabad,183397.25,390.5376961,131141.21,23.3228618,59.68495741,TRUE,3022.897169,336.1006765,Yes
Riya Menon,Thiruvananthapuram,827843.44,711.4914162,281886.72,41.6181394,88.42731863,TRUE,2938.108083,356.7912556,Yes
Meera Singh,Surat,796070.02,617.1386519,284334.28,25.09794646,49.94823608,FALSE,2795.565742,1407.923959,No
Ishita Reddy,Surat,410452.15,789.2972919,250455.09,13.56827762,80.20600562,TRUE,659.8304898,1641.725003,Yes
Aarav Jain,Vadodara,1123575.06,655.7968514,161857.56,28.40767637,58.7869776,TRUE,2995.484067,1359.635636,Yes
Aditya Patel,Udaipur,508637.75,596.2030596,108129.22,40.77389811,48.89977536,FALSE,3181.872403,2092.01342,No
Sneha Tiwari,Meerut,586607.1,413.2974944,164250.01,36.40266834,24.78753216,FALSE,4354.738261,981.7673839,No
Sanjay Menon,Amritsar,343656.92,776.6741596,359635.73,29.06559926,83.86251557,TRUE,3696.340428,1395.453105,No
Sanjay Rao,Guwahati,1123307.15,310.2228808,494607.1,19.71279519,59.54451887,TRUE,2556.102143,1053.622346,Yes
Aarav Tiwari,Pune,620977.08,402.4549341,81597.29,28.19177879,49.11520399,FALSE,2248.957213,3135.835786,No
Rohan Sharma,Tiruchirappalli,310720.84,652.4177101,307479.41,24.55110355,39.77381432,FALSE,4073.955019,1766.253029,No
Ishita Sharma,Kochi,608941.79,380.5824047,370788.57,29.26737608,39.87530795,FALSE,4426.435631,3012.599765,No
Aarav Verma,Visakhapatnam,961724.26,803.4799,234152.74,24.25729374,75.0565657,TRUE,2329.107433,2323.44875,Yes
Priya Pandey,Rajkot,175822.78,556.0537905,192095.39,16.03248071,56.47283561,FALSE,4020.763233,1001.545463,Yes
Aditi Menon,Delhi,333698.92,478.1036865,448675.01,4.144189127,29.80466484,FALSE,1509.357959,3035.88389,No
Sneha Yadav,Raipur,555571.26,481.4794292,198332.75,3.967756051,48.46782801,FALSE,4319.417429,3135.099576,No
Naveen Nair,Hyderabad,763322.07,413.8055615,316733.94,17.96440718,51.3816099,FALSE,5016.275979,534.2641334,No
Aarav Mishra,Lucknow,835744.01,307.9826652,189748.59,32.35748057,55.48830604,FALSE,4293.119068,1963.444387,No
Divya Mishra,Noida,1015938.98,365.2995059,204564.92,38.26041593,49.76390693,FALSE,3386.192991,2642.040818,No
Vihaan Das,Kochi,1079019.84,791.822471,389621.42,23.61517534,75.10612859,TRUE,4439.408357,2389.309364,No
Ananya Patel,Bengaluru,657696.07,482.4516654,65630.96,31.9621457,41.02190866,FALSE,1550.117629,411.4507803,No
Praveen Mishra,Mysuru,560905.33,603.9678377,293287.18,2.972283807,30.06714663,FALSE,5266.932965,234.6069042,Yes
Sanjay Das,Mysuru,665510.97,392.0672327,404298.7,37.39223333,53.58875778,FALSE,2081.288308,2397.837642,No
Aditya Ghosh,Meerut,652898.86,761.7136663,354717.51,22.02677289,77.432309,TRUE,3647.006346,2374.08143,No
Arjun Bose,Nagpur,684654.16,519.799521,369160,13.99366602,40.30965375,FALSE,3263.930805,963.4614574,No
Riya Kumar,Mumbai,1045519.75,350.6119515,66933.57,36.13539994,31.03722673,FALSE,1724.891923,3078.737746,No
Sai Kumar,Kochi,666445.42,638.6835826,347813.69,5.960740154,62.53127614,TRUE,2320.882639,2254.880663,Yes
Sanjay Singh,Ahmedabad,393861.96,376.4973268,401412.48,12.11330405,51.61343792,FALSE,4827.908349,1120.343603,Yes
Rajesh Ghosh,Salem,835332.58,368.2507453,477142.15,27.49849999,34.755553,FALSE,3567.888597,2659.976119,No
Sanjay Reddy,Mumbai,363683.03,548.9231788,265089.97,5.91205525,39.76853507,FALSE,2752.759509,2572.068546,No
Krishna Yadav,Aligarh,930814.68,353.8900163,85149.86,39.75266566,44.62784605,FALSE,1217.655278,863.8311177,No
Aditya Chatterjee,Ranchi,702757.35,299.5811615,429458.99,12.50248895,51.06147146,FALSE,1429.837966,531.3521226,No
Naveen Sharma,Aurangabad,1018847.45,321.7793524,106311.92,8.048939067,55.81168629,FALSE,1539.909902,2339.543374,No
Sanjay Yadav,Noida,621105.59,859.4550674,357963.36,26.48278924,91.76423695,TRUE,1241.445908,2445.248218,Yes
Divya Iyer,Kozhikode,475052.27,416.3823581,65958.86,16.3870738,50.46412845,FALSE,4427.255907,1893.12434,No
Rakesh Thakur,Kolkata,759099.14,586.3868646,125342.32,38.27023382,64.81497539,TRUE,527.7953156,2159.239063,No
Meera Gupta,Hyderabad,611259.61,410.4316385,398818.34,1.976238903,45.21905598,FALSE,4469.372041,2208.617071,No
Sneha Pillai,Chennai,1098937.1,467.2801527,90648.5,22.00678917,55.64400574,FALSE,771.3998938,1345.000449,Yes
Vikram Chatterjee,Jodhpur,206974.5,499.9316558,281871.93,20.69743115,41.00512088,FALSE,4775.96509,1549.626741,No
Aarav Das,Kozhikode,823978.38,725.6384253,403139.92,33.81588416,61.05555898,TRUE,4401.09034,1575.657799,Yes
Meera Pandey,Indore,825004.5,765.0145763,250168.02,20.37714728,95.30155819,TRUE,3787.637672,565.6899754,Yes
Aditya Kumar,Thiruvananthapuram,785388.78,814.3601187,134729.46,21.4745381,94.8305344,TRUE,1125.545615,1658.900001,Yes
Aditya Rao,Dehradun,1029595.15,656.1892986,329586.52,30.35828488,67.05988103,TRUE,2684.931763,1828.392447,Yes
Rajesh Verma,Hyderabad,912128.72,850.7109149,305955.12,27.17646406,78.83460874,TRUE,2947.653085,413.862487,Yes
Priya Gupta,Jodhpur,370190.21,689.5400565,470813.94,4.058334074,68.29693164,TRUE,3743.749641,252.5044034,Yes
Meera Ghosh,Pune,543550.7,499.8812001,90104.02,23.06717325,60.5148297,TRUE,3022.580653,1995.149653,No
Divya Sharma,Hyderabad,286840.74,837.1797844,68097.13,31.60147719,63.71126025,TRUE,2283.671426,2609.988362,No
Arjun Nair,Mysuru,388241.86,785.0780638,152695.14,27.95331033,75.76359502,TRUE,2906.616355,1725.536991,Yes
Rohan Das,Udaipur,798510.61,725.2839369,293116.24,31.33198263,81.94169586,TRUE,3580.314069,350.5979072,Yes
Riya Verma,Varanasi,1036317.94,507.2096105,448409.63,22.73274988,48.59841548,FALSE,1168.501896,816.6146653,No
Priya Reddy,Ranchi,281340.27,845.3469979,170249.23,9.702294142,96.34305123,TRUE,1612.921875,1018.021326,Yes
Rohan Jain,Rajkot,167735,503.0662812,495698.45,1.054050706,10.18773195,FALSE,2831.863677,780.8782848,No
Riya Kumar,Bengaluru,290543.91,298.6836462,419045.86,15.01572282,35.47027328,FALSE,4078.993409,1616.242974,No
Karthik Nair,Udaipur,759455.93,412.9547299,137632.68,0,36.03650686,FALSE,1297.986386,2364.739388,No
Ishita Menon,Rajkot,982005.37,753.9505769,207588.38,21.18331467,93.1963888,TRUE,3229.741672,1859.128618,Yes
Aarav Bose,Delhi,204098.12,492.179911,376267.88,3.914791797,35.44602094,FALSE,2482.834111,1054.530536,No
Karthik Ghosh,Kozhikode,177154.39,479.7227202,59082.2,39.68649097,50.74706907,FALSE,2481.188774,2974.132246,No
Riya Thakur,Aurangabad,472823.71,379.5442083,175914.17,9.697258745,38.83400505,FALSE,3758.027244,2749.844782,No
Rajesh Verma,Meerut,208709.49,366.7535385,202846.34,37.59378868,56.8711893,FALSE,4290.64374,2775.82219,Yes
Ishita Nambiar,Nashik,709674.36,545.2538397,455527.09,35.02646866,34.52801719,FALSE,2335.041126,1437.520626,No
Vihaan Thakur,Lucknow,363350.12,591.5156968,390167.44,6.973458733,55.34023792,FALSE,3012.628084,1083.308178,No
Sneha Thakur,Varanasi,896801.7,294.0299232,78449.85,27.24723416,24.96410572,FALSE,2582.811356,877.840837,No
Pooja Patel,Mysuru,576649.81,306.2755893,478968.72,14.69137474,56.10980456,FALSE,2865.93623,2722.546024,No
Pooja Nambiar,Jamshedpur,983259.52,841.2181038,474070.48,25.4288099,78.62745879,TRUE,2836.664701,2024.78879,No
Sai Gupta,Mangalore,1132457.07,450.7673549,303466.13,24.53140666,49.0558805,FALSE,5046.989014,1901.949258,No
Praveen Rao,Mumbai,987636.35,515.5683807,430850.68,20.44207533,56.7119103,FALSE,3381.151896,364.8624198,No
Naveen Pillai,Aligarh,712802.72,694.6820559,156514.12,10.04238898,65.20474457,TRUE,455.0573724,381.2124775,Yes
Karthik Verma,Visakhapatnam,649559.43,512.6503928,29500.38,2.966714016,50.31240022,FALSE,2285.262304,1218.360469,No
Krishna Tiwari,Indore,653395.61,550.9165635,189956.76,24.47789273,44.9789877,FALSE,3696.511124,1931.680761,No
Sneha Bose,Meerut,1196379.09,641.0593789,21361.1,17.42080782,40.11068262,FALSE,3325.319531,2917.413711,No
Sanjay Patel,Amritsar,808982.29,815.1548146,347946.88,5.019846565,83.51707224,TRUE,2339.403793,749.1730253,No
Tanvi Pillai,Surat,620408.75,340.1668762,437791.01,36.48598264,48.67758345,FALSE,2421.148952,1780.584636,No
Rohan Nambiar,Kozhikode,1038597.18,533.0513412,211685.05,38.18189585,50.28398623,FALSE,5308.822045,757.8018594,No
Ishita Verma,Kanpur,565982.94,315.1306652,337081.89,2.025590541,15.05686524,FALSE,521.7212031,2317.664919,No
Karthik Pandey,Salem,1027441.35,538.8329789,329032.69,31.14272297,25.3408213,FALSE,3731.956155,2433.340084,No
Rohan Sharma,Dehradun,524357.85,449.6217533,215904.24,9.019191881,47.89539335,FALSE,2765.432053,1147.760879,No
Ananya Tiwari,Jodhpur,818559.82,350.6109005,455301.85,6.076326354,30.33164765,FALSE,2656.101507,331.2016244,No
Rajesh Sharma,Dehradun,607295.65,514.1544928,143652.2,26.49767545,54.72471843,FALSE,1849.207455,2016.636749,Yes
Ishita Yadav,Visakhapatnam,319405.83,521.727027,88441.73,24.6263405,50.45159373,FALSE,1612.107881,2496.812221,No
Karthik Iyer,Delhi,530902.88,804.0982757,283706.69,0,63.47936822,TRUE,2508.693648,1914.533845,Yes
Priya Patel,Rajkot,808373.47,787.4584214,146169.38,33.06030484,85.04380252,TRUE,1481.866767,653.6193805,Yes
Ananya Menon,Vadodara,1177217.48,754.8361763,374557.84,20.28124907,60.02209595,TRUE,1012.097714,1165.577867,Yes
Meera Tiwari,Rajkot,401232.63,741.3874711,464608.23,34.49910915,76.57406471,TRUE,4047.300676,222.6147528,No
Rajesh Kumar,Hubballi,468321.91,796.1069011,226053.07,38.03565041,59.4683049,TRUE,4123.884471,338.0178632,No
Ishita Verma,Pune,902343.53,669.5481803,342184.43,15.25429752,55.76440673,FALSE,671.9760607,2173.451718,Yes
Sanjay Menon,Srinagar,1090789.05,540.3854402,44403.99,7.011150949,49.37292884,FALSE,956.8712748,1858.200742,No
Naveen Bose,Patna,260982,781.4670112,488910.36,20.56353938,95.4427765,TRUE,3457.590025,1830.209955,Yes
Rohan Das,Bhubaneshwar,861164.86,688.3690223,194314.35,0,46.08411048,FALSE,1269.114247,1164.139698,No
Rohan Mishra,Coimbatore,186219.49,536.3509624,142223.93,13.91995776,43.46470765,FALSE,3607.295821,2449.50226,No
Rohan Sharma,Vijayawada,1117959.94,305.0043584,242818.14,28.49226307,36.06241306,FALSE,2916.388115,920.6410654,No
Ishita Mishra,Mumbai,963515.59,758.996437,160184.64,18.60401863,61.36318043,TRUE,1727.025954,382.6243909,Yes
Rohan Kumar,Guwahati,699358.73,526.6810951,193588.93,38.48202197,45.32152633,FALSE,3695.197641,2441.077642,No
Krishna Das,Srinagar,1138574.46,828.6503392,83890.29,38.01160963,66.28544353,TRUE,1444.667296,221.9338382,Yes
Rajesh Nambiar,Lucknow,403303.65,755.4869617,277912.31,19.5126385,61.61339692,TRUE,2001.717599,1221.408337,Yes
Sanjay Thakur,Noida,565513.18,746.2181957,450355.64,8.940690245,70.9016385,TRUE,2330.197979,1313.22863,Yes
Meera Jain,Tiruchirappalli,927909.44,338.8825021,490722.69,16.96106033,40.73284003,FALSE,2384.782128,3176.721726,No
Rajesh Menon,Jaipur,624623.35,495.1703208,61195.89,35.15961824,38.62490912,FALSE,3319.344683,2973.626296,No
Aarav Nair,Kochi,1122216.68,585.2114713,87965.02,28.62366898,65.1742841,TRUE,2521.44877,473.7460854,Yes
Krishna Ghosh,Mangalore,684971.8,361.2396872,301132.06,9.010056805,54.87162104,FALSE,3364.522529,2796.393532,No
Krishna Tiwari,Hubballi,1070389.54,678.1913775,331064.78,17.66059932,82.74446354,TRUE,3112.184882,1214.505905,Yes
Vihaan Patel,Mysuru,919155.3,640.2632065,447533.99,6.006042897,50.46029854,FALSE,1352.949715,444.1027957,No
Vikram Kumar,Hubballi,715513.38,579.1855643,79484.45,0,50.11835504,FALSE,3805.942005,2263.145671,No
Ishita Joshi,Chennai,635923.16,613.5609431,160055.97,35.7374225,51.55854054,FALSE,1393.39155,2281.958674,No
Divya Pandey,Aligarh,762062.6,646.5598514,467200.52,4.005294696,55.84560333,FALSE,1997.887219,905.6798077,No
Aditya Nambiar,Jodhpur,996733.6,753.8155915,478427.33,12.14269397,65.31746692,TRUE,471.1524243,1235.418932,No
Aditya Patel,Dehradun,429657.23,515.8431654,139374.01,9.724377218,51.16701541,FALSE,3648.583833,1633.562669,No
Rakesh Kumar,Chennai,583670.68,630.0328023,300114.88,36.36337326,55.24541515,FALSE,3260.893386,1391.898345,No
Tanvi Mishra,Mangalore,199286.33,804.5086105,68897.45,21.45817424,94.68285517,TRUE,1133.625409,1673.719028,Yes
Priya Chatterjee,Lucknow,514977.12,793.1022129,84704.87,23.60758534,99.31903881,TRUE,1477.625914,2059.551205,No
Pooja Singh,Madurai,438343.08,825.3490913,225449.79,10.02573686,102.4205781,TRUE,630.560135,1661.587276,Yes
Ananya Bose,Jaipur,934403.9,324.3448013,125862.79,33.29434728,39.33348409,FALSE,669.8343552,1121.212712,No
Vihaan Das,Salem,363917.82,354.8067691,266417.93,1.004076549,34.81925,FALSE,1549.143577,2000.257445,No
Rohan Chatterjee,Patna,644417.19,710.5858433,331462.36,29.56728553,61.26528808,TRUE,2314.742336,2344.744776,No
Sneha Pandey,Tiruchirappalli,731692.4,659.1075008,301685.84,36.6749657,55.36384135,FALSE,3298.799913,893.6357503,No
Naveen Gupta,Lucknow,998305.58,822.4529334,307695.77,39.01143484,83.66930034,TRUE,1990.442095,2586.894445,No
Pooja Thakur,Tiruchirappalli,931190.34,422.9098173,151521.76,20.53217094,49.50056287,FALSE,4806.047789,434.2093962,No
Aarav Pillai,Chandigarh,242026.44,377.8437645,404336.92,21.16775317,25.86322181,FALSE,5452.437981,1201.28832,No
Aditi Mishra,Patna,996710.77,696.4850291,78251.66,16.89160719,50.57480155,FALSE,3824.434797,1421.065483,No
Praveen Menon,Shimla,407170.54,428.9442718,383121.42,33.63922003,45.37949059,FALSE,2657.644261,3056.971638,No
Aditya Menon,Thiruvananthapuram,194275.29,802.3881955,103605.52,36.79303632,95.63256927,TRUE,2878.126012,1500.739296,Yes
Krishna Mishra,Aurangabad,365318.59,596.4316491,384820.28,23.55957047,70.09402672,TRUE,3700.270581,1780.780082,Yes
Karthik Rao,Chandigarh,910460.4,559.2397178,58961.03,10.26524356,52.53194213,FALSE,3417.177468,2513.372507,No
Rohan Das,Surat,453423,334.6732078,339640.43,0.986055424,39.78509047,FALSE,2883.201807,1223.055573,No
Rohan Kumar,Hyderabad,1132201.03,748.6196922,348602.98,13.7097287,81.01719904,TRUE,1139.822156,493.3563304,Yes
Aarav Thakur,Aurangabad,672434.42,744.082508,111303.93,17.8503381,81.65402451,TRUE,1004.836103,1148.431038,Yes
Arjun Thakur,Kanpur,433735.79,475.5501909,346907.9,23.51419785,40.58479784,FALSE,1065.058496,1078.392086,No
Divya Rao,Bhubaneshwar,328982.9,691.8421827,479255.7,39.86228363,84.1485912,TRUE,1386.377619,2158.8955,No
Riya Sharma,Patna,394105.23,497.8275333,469736.31,9.097248689,45.70957505,FALSE,1043.042111,2514.383079,No
Sneha Mishra,Patna,1196732.31,578.3403802,401340.99,12.71589384,50.03218568,FALSE,1120.41846,2207.74551,No
Ananya Verma,Jamshedpur,387426.09,557.2318551,54062.83,19.37102761,30.13057899,FALSE,4647.292772,767.489228,No
Aarav Sharma,Surat,352101.06,640.2662515,347221.41,12.0538395,70.17973288,TRUE,1829.679506,1729.451233,No
Rajesh Bose,Visakhapatnam,786310.02,695.1020246,236257.79,0,49.9289071,FALSE,1390.088906,3113.169007,No
Aditya Ghosh,Nashik,606806.39,631.3189826,93216.55,6.083093102,59.01226049,TRUE,2260.127884,2307.443872,Yes
Ananya Kumar,Nashik,225635.5,606.3361183,253607.38,8.509445113,68.2609203,TRUE,2733.325043,1800.537071,Yes
Karthik Mishra,Vijayawada,961395.31,753.9892637,460435.56,16.97343313,64.15647508,TRUE,3599.55162,2395.809438,No
Rajesh Nambiar,Kolkata,1147871.51,609.2785067,349029.71,38.08009518,66.16299251,TRUE,4125.102511,1921.120211,Yes
Rakesh Kumar,Vadodara,317141.06,374.927559,224894.46,39.49806843,50.35429726,FALSE,5298.657011,2633.594455,No
Aditi Singh,Mangalore,418877.42,796.4484961,332330.3,18.1433856,85.81304095,TRUE,3153.11224,1137.6003,Yes
Krishna Nambiar,Mumbai,1074592.34,829.7433405,137625.99,15.72327649,79.71925076,TRUE,531.1387806,2428.36591,No
Sanjay Reddy,Bhubaneshwar,219381.6,668.9348235,98731.15,13.54840731,69.19007523,TRUE,2191.1673,909.0165924,Yes
Karthik Das,Hyderabad,1122303.72,590.4132443,99792.25,30.95568811,50.87083709,FALSE,814.1076873,2152.549108,Yes
Aditi Singh,Shimla,467298.26,781.9577311,141937.21,39.91965709,88.62674319,TRUE,3274.61798,1303.437529,No
Praveen Singh,Mangalore,378313.15,610.83819,270983.65,28.35985796,44.77820834,FALSE,4867.399894,2317.912704,No
Aarav Verma,Indore,472007.93,690.0870097,313504.13,16.66568581,80.60423827,TRUE,2123.732314,2433.785331,Yes
Meera Das,Pune,951425.16,576.3947945,320127.18,20.56092536,77.04802074,TRUE,2545.283445,530.5922757,No
Rakesh Nambiar,Raipur,894152.48,638.8633501,350475.13,5.808568061,35.15054701,FALSE,2894.05287,3236.343905,No
Arjun Tiwari,Chandigarh,750947.63,733.2649505,191738.23,6.859676903,66.89198136,TRUE,1585.217416,2099.681938,Yes
Naveen Pillai,Kolkata,415896.04,495.1066404,218994.42,24.39198395,50.63556871,FALSE,1571.689302,2451.903101,No
Aditya Iyer,Jodhpur,776828.94,337.8222284,443676.35,29.27940712,49.72554034,FALSE,4232.539195,1160.594516,Yes
Sanjay Chatterjee,Nashik,436795.78,393.7460228,272446.5,22.58483446,55.63124191,FALSE,5335.786633,3179.886763,No
Sai Yadav,Jamshedpur,725007.77,821.687773,342938.98,18.11582519,87.36400745,TRUE,3104.675073,1140.15472,Yes
Sanjay Gupta,Shimla,1058771.77,846.7112416,148292.5,27.03329039,73.85280654,TRUE,464.5570217,1174.35163,Yes
Ananya Das,Amritsar,934948.97,583.1359228,89999.57,27.06547641,30.31010888,FALSE,3927.279273,937.7922398,Yes
Pooja Singh,Agra,720208.95,329.8210025,411124.52,8.784674128,55.03449366,FALSE,4596.408204,3007.715899,No
Sai Das,Kozhikode,220334.06,803.7093022,286703.03,24.01340006,102.6554507,TRUE,3704.89517,2129.356167,No
Rohan Tiwari,Madurai,221363.61,712.7010328,266487.41,26.96988782,80.92563168,TRUE,2226.743383,712.8850936,No
Sneha Patel,Bhubaneshwar,391555.92,401.1854751,426423.09,29.04470009,48.78518073,FALSE,2207.423414,3041.641752,No
Priya Iyer,Salem,931475.2,390.9414955,80702.9,22.10459709,57.04943308,FALSE,1858.610557,1094.600347,No
Aditya Patel,Gurugram,620167.51,298.7864692,48538.1,18.67556372,57.76720615,FALSE,1585.335675,694.4357162,No
